"","First","Last","Gender","Team","Meet","EventNo","Distance","Course","Stroke","PrelimPlace","FinalPlace","SeedTime","PrelimTime","FinalTime","LogSeedTime","LogPrelimTime","LogFinalTime"
"7002","Hrafnhildur","Luthersdottir","F","FLOR","2014 SEC","38","200","Y","Breast","9","9",128.37,130.5,129.33,4.85491671909683,4.87137322676275,4.86236727742715
"7014","Rachael","Schaffer","F","SCAR","2014 SEC","38","200","Y","Breast","26",NA,142.06,136.89,NA,4.95624950356966,4.91917768360742,NA
"7022","John","Mattern","M","UGA","2014 SEC","28","100","Y","Breast","27",NA,56.69,55.41,NA,4.03759782833621,4.01476008287926,NA
"7032","Pavel","Romanov","M","BAMA","2014 SEC","39","200","Y","Breast","8","6",121.35,117.48,115.59,4.79867893217261,4.76626810633042,4.75004944730618
"7042","Franko","Jonker","F","TA&M","2014 SEC","38","200","Y","Breast","11","14",133.29,131.32,131.5,4.89252720561593,4.87763709263339,4.87900685161782
"7052","Edward","Mapel","M","UMIZ","2014 SEC","28","100","Y","Breast","19","17",54.94,54.49,54.15,4.00624168066713,3.99801719859501,3.991757973447
"7062","Bridget","Blood","F","BAMA","2014 SEC","38","200","Y","Breast","8","6",136.57,129.89,128.13,4.91683730369033,4.86668793841919,4.85304537352148
"7072","Samantha","Shaheen","F","UKY","2014 SEC","38","200","Y","Breast","27",NA,142.56,137.1,NA,4.9597629637225,4.92071058656827,NA
"7082","Samantha","Shaheen","F","UKY","2014 SEC","27","100","Y","Breast","27",NA,65.14,62.94,NA,4.17653879984809,4.14218189163626,NA
"7092","Cherelle","Thompson","F","TENN","2014 SEC","27","100","Y","Breast","39",NA,73.19,68.9,NA,4.29305879961314,4.23265617801961,NA
"7103","Gabriel","Rooker","M","LSU","2014 SEC","28","100","Y","Breast","14","12",55.65,54.18,54,4.01908207772155,3.99231183665695,3.98898404656427
"7114","Hayden","Duplechain","M","TA&M","2014 SEC","39","200","Y","Breast","20","21",123.19,119.69,119.43,4.81372787897388,4.78490506688528,4.78273042568034
"7122","Michal","Rokita","M","UMIZ","2014 SEC","28","100","Y","Breast","24","21",55.61,55.06,54.77,4.01836304119947,4.00842349971446,4.00314259879563
"7132","Cameron","Conners","M","BAMA","2014 SEC","28","100","Y","Breast","16","15",55.95,54.23,54.34,4.02445843475793,3.99323426085297,3.9952606039982
"7142","Cameron","Conners","M","BAMA","2014 SEC","39","200","Y","Breast","21","18",123.94,119.87,118.21,4.81979757753396,4.78640782221901,4.77246270376229
"7152","Evan","Mahoney","M","SCAR","2014 SEC","39","200","Y","Breast","0",NA,124.82,123.42,NA,4.8268726995059,4.81559317289292,NA
"7162","Christopher","Lott","M","UKY","2014 SEC","28","100","Y","Breast","30",NA,58.53,55.99,NA,4.06953944330313,4.0251731033608,NA
"7172","Matt Louis","Navata","M","SCAR","2014 SEC","39","200","Y","Breast","24","19",125.48,120.23,118.67,4.83214638332248,4.78940657498682,4.77634653167705
"7182","Evan","Mahoney","M","SCAR","2014 SEC","28","100","Y","Breast","29",NA,56.24,55.92,NA,4.02962824750241,4.02392209792555,NA
"7192","Torrey","Bussey","F","LSU","2014 SEC","27","100","Y","Breast","16","16",62.02,61.29,61.91,4.1274569136723,4.11561669749764,4.12568171753114
"7202","Kathryn","Coughlin","F","VU","2014 SEC","27","100","Y","Breast","37",NA,65.18,65.03,NA,4.17715267340942,4.17484870188106,NA
"7214","Peter","Haas","M","AUB","2014 SEC","28","100","Y","Breast","20","22",55.44,54.85,54.97,4.01530135488165,4.00460218672124,4.00678758187257
"7222","Morgan","Presley","F","BAMA","2014 SEC","27","100","Y","Breast","18","19",64.02,61.34,61.56,4.15919553454172,4.11643215868611,4.12001230897068
"7232","Elizabeth","Poskin","F","UMIZ","2014 SEC","38","200","Y","Breast","40",NA,141.85,141.92,NA,4.95477016125486,4.95526351856127,NA
"7242","Christopher","Powell","M","UGA","2014 SEC","28","100","Y","Breast","37",NA,58.97,58.26,NA,4.07702884001241,4.06491575153129,NA
"7252","George","Greenhalgh","M","UKY","2014 SEC","28","100","Y","Breast","8","8",55.06,53.54,53.74,4.00842349971446,3.98042903809221,3.98415760318735
"7262","Colleen","O'Neil","F","LSU","2014 SEC","38","200","Y","Breast","32",NA,134.66,138.55,NA,4.90275308311714,4.93123127130899,NA
"7272","Danielle","Spradlin","F","UMIZ","2014 SEC","38","200","Y","Breast","24","24",133.27,135.5,135.82,4.89237714559164,4.90897164031976,4.91133047968565
"7282","Christian","Riess","M","UGA","2014 SEC","28","100","Y","Breast","26",NA,56.65,55.33,NA,4.03689198747402,4.01331525691002,NA
"7292","Breeja","Larson","F","TA&M","2014 SEC","38","200","Y","Breast","1","1",126.74,124.92,125.19,4.84213774389537,4.82767353241488,4.82983258327157
"7302","Neal","Widdowson","M","UKY","2014 SEC","28","100","Y","Breast","31",NA,56.85,56.07,NA,4.04041622019655,4.02660091013558,NA
"7314","Lauren","Egan","F","VU","2014 SEC","38","200","Y","Breast","34",NA,140.8,138.94,NA,4.94734044372394,4.93404218526473,NA
"7322","John","Burley","M","TA&M","2014 SEC","39","200","Y","Breast","32",NA,125.2,124.66,NA,4.829912458666,4.8255900313807,NA
"7332","John","Burley","M","TA&M","2014 SEC","28","100","Y","Breast","21","24",56.65,54.89,55.46,4.03689198747402,4.0053311825618,4.01566204018763
"7342","Katharine","Ross","F","UMIZ","2014 SEC","27","100","Y","Breast","10","10",59.95,60.09,59.56,4.09351088147352,4.09584343834584,4.08698420781581
"7352","George","Greenhalgh","M","UKY","2014 SEC","39","200","Y","Breast","12","10",122.05,118.13,116.83,4.80443079683897,4.77178571296043,4.76071988672906
"7362","Jared","Kauffman","M","SCAR","2014 SEC","39","200","Y","Breast","22","23",120.85,120.13,119.86,4.79455010714949,4.78857448973328,4.78632439503004
"7372","Ellen","Johnson","F","SCAR","2014 SEC","38","200","Y","Breast","29",NA,141.61,137.47,NA,4.95307680023497,4.92340571148333,NA
"7382","Eduardo","Solaeche-Gomez","M","FLOR","2014 SEC","39","200","Y","Breast","3","3",114.69,114.86,112.77,4.74223283637643,4.74371399543615,4.7253503462442
"7392","Matthew","Elliott","M","FLOR","2014 SEC","39","200","Y","Breast","4","5",114.95,116.18,115.01,4.74449725120919,4.75514071256439,4.74501908110449
"7402","Mark","Conroy","M","UMIZ","2014 SEC","28","100","Y","Breast","6","7",54.28,53.3,53.3,3.99415583496667,3.9759363311718,3.9759363311718
"7414","Matthew","Elliott","M","FLOR","2014 SEC","28","100","Y","Breast","4","6",53.94,53.03,53.11,3.98787231771158,3.97085779114904,3.97236523443431
"7422","Annah","Baykal","F","UKY","2014 SEC","38","200","Y","Breast","28",NA,142.22,137.26,NA,4.95737515445537,4.92187693748049,NA
"7432","Jessica","Kopcso","F","LSU","2014 SEC","27","100","Y","Breast","30",NA,64.14,63.6,NA,4.16106819426501,4.15261347034608,NA
"7442","Jordan","Jones","M","AUB","2014 SEC","39","200","Y","Breast","18","22",120.52,119.17,119.56,4.7918157142621,4.78055104510271,4.78381833741574
"7452","Bridget","Blood","F","BAMA","2014 SEC","27","100","Y","Breast","8","8",63.37,59.97,60.42,4.14899056333543,4.09384443718042,4.10132017595853
"7462","Peter","Haas","M","AUB","2014 SEC","39","200","Y","Breast","17","17",120.24,119.12,118.12,4.78948974544472,4.78013138837575,4.77170105687572
"7472","Nicolas","Fink","M","UGA","2014 SEC","28","100","Y","Breast","2","1",53.31,52.41,51.25,3.97612393083467,3.95909741281407,3.93671561801852
"7482","Annie","Zhu","F","UGA","2014 SEC","27","100","Y","Breast","9","9",60.31,60.03,59.55,4.0994979274629,4.09484443726375,4.08681629580131
"7492","Stephanie","Klotz","F","BAMA","2014 SEC","38","200","Y","Breast","19","17",136.57,134.32,132.42,4.91683730369033,4.90022501276929,4.8859786894967
"7502","Elly","Faulkner","F","VU","2014 SEC","38","200","Y","Breast","21","20",136.13,134.72,133.84,4.91361031152438,4.90319855049402,4.89664505667857
"7514","Melanie","Margalis","F","UGA","2014 SEC","38","200","Y","Breast","3","2",128.1,128.38,126.23,4.85281120890269,4.85499461588363,4.83810563976477
"7522","Anton","McKee","M","BAMA","2014 SEC","39","200","Y","Breast","1","1",116.07,113.56,111.59,4.75419345738053,4.73233133160477,4.71483144019761
"7532","Catherine","Brueckbauer","F","UKY","2014 SEC","27","100","Y","Breast","34",NA,65.66,64.43,NA,4.18448991207345,4.16557936315055,NA
"7542","Neal","Widdowson","M","UKY","2014 SEC","39","200","Y","Breast","29",NA,127.05,123.14,NA,4.84458070976617,4.81332191948306,NA
"7552","Bryan","Michaels","M","TA&M","2014 SEC","39","200","Y","Breast","34",NA,130.1,126.98,NA,4.86830338551846,4.8440295937423,NA
"7562","Morgan","Presley","F","BAMA","2014 SEC","38","200","Y","Breast","18","18",138.81,134.17,133.27,4.93310609158702,4.89910765260238,4.89237714559164
"7572","Rebecca","Rainer","F","FLOR","2014 SEC","38","200","Y","Breast","25",NA,136.63,136.72,NA,4.9172765423504,4.91793503880734,NA
"7582","Sycerika","McMahon","F","TA&M","2014 SEC","27","100","Y","Breast","5","4",61.04,59.61,59.35,4.1115293869762,4.08782334523184,4.08345212105568
"7592","Forrest","Davis","M","AUB","2014 SEC","39","200","Y","Breast","31",NA,121.73,123.54,NA,4.8018054774215,4.81656499026775,NA
"7602","Mary","Soderberg","F","ARK","2014 SEC","38","200","Y","Breast","31",NA,138.05,138.19,NA,4.92761593837616,4.92862954981539,NA
"7614","Taryn","Mackenzie","F","LSU","2014 SEC","27","100","Y","Breast","28",NA,63.15,63.03,NA,4.1455128487965,4.14361080352502,NA
"7622","Emily","Cameron","F","UGA","2014 SEC","38","200","Y","Breast","10","12",133.91,131.26,130.48,4.89716793250747,4.87718008904558,4.87121995831276
"7632","Taryn","Mackenzie","F","LSU","2014 SEC","38","200","Y","Breast","30",NA,139.34,138.11,NA,4.93691698960197,4.92805046908984,NA
"7642","Jared","Kauffman","M","SCAR","2014 SEC","28","100","Y","Breast","25",NA,55.46,55.17,NA,4.01566204018763,4.01041932728434,NA
"7652","Richard","Munch","M","FLOR","2014 SEC","39","200","Y","Breast","11","13",121.59,117.95,118.25,4.80065472930833,4.77026080585368,4.77280102737204
"7662","Michal","Rokita","M","UMIZ","2014 SEC","39","200","Y","Breast","15","13",118.8,118.68,118.25,4.77744140692854,4.77643079542262,4.77280102737204
"7672","Elizabeth","Poskin","F","UMIZ","2014 SEC","27","100","Y","Breast","36",NA,64.84,64.81,NA,4.17192269686748,4.17145991243962,NA
"7682","Shannon","O'Malley","F","UGA","2014 SEC","38","200","Y","Breast","7","8",133.79,129.69,130.66,4.89627140648553,4.86514698734765,4.8725985294126
"7692","Elly","Faulkner","F","VU","2014 SEC","27","100","Y","Breast","20","18",61.71,61.57,61.44,4.12244599233298,4.12017473892312,4.11806108883942
"7702","Erika","McGovern","F","ARK","2014 SEC","38","200","Y","Breast","41",NA,139.86,142.35,NA,4.94064192227572,4.95828881372405,NA
"7713","Shannon","O'Malley","F","UGA","2014 SEC","27","100","Y","Breast","12","12",61.62,60.68,60.49,4.12098649316852,4.10561415448033,4.10247806211882
"7722","Madison","Martin","F","AUB","2014 SEC","18","100","Y","Fly","23","22",54.76,53.88,53.79,4.00296000042025,3.98675935154216,3.98508757628515
"7732","Kevin","Behrens","M","AUB","2014 SEC","19","100","Y","Fly","23","24",48.65,47.94,48.19,3.88465180863201,3.86995022900624,3.87515153065224
"7742","Leah","Bird","F","BAMA","2014 SEC","23","200","Y","Fly","42",NA,117.66,124.43,NA,4.76779910943631,4.82374330878754,NA
"7752","Matt Louis","Navata","M","SCAR","2014 SEC","24","200","Y","Fly","20","21",110.92,107.05,107.01,4.70880922074758,4.67329601503569,4.67292228803891
"7762","Joshua","Clothier","M","SCAR","2014 SEC","19","100","Y","Fly","49",NA,52.84,51.07,NA,3.96726847965412,3.93319724065955,NA
"7772","Luke","Percy","M","TENN","2014 SEC","19","100","Y","Fly","24","22",49.27,48.02,47.99,3.89731537655587,3.87161759079311,3.87099265587015
"7782","Jacob","Thulin","M","TENN","2014 SEC","19","100","Y","Fly","27",NA,49.54,48.1,NA,3.90278042406121,3.87328217711172,NA
"7792","Kristen","Murslack","F","AUB","2014 SEC","23","200","Y","Fly","21","19",122.52,120.36,119.49,4.80827428196457,4.79048725176184,4.78323268586166
"7802","Logan","Mosley","M","UMIZ","2014 SEC","19","100","Y","Fly","11","10",46.82,47.15,47.01,3.84631046206276,3.85333400907947,3.85036034503604
"7813","Lindsay","Hill","F","UKY","2014 SEC","23","200","Y","Fly","35",NA,125.28,122.41,NA,4.83055123224249,4.80737606608742,NA
"7822","Evan","Browning","M","AUB","2014 SEC","24","200","Y","Fly","12","13",108.05,105.6,105.32,4.6825940829529,4.65965837127216,4.65700333462811
"7832","Grant","Grenfell","M","LSU","2014 SEC","19","100","Y","Fly","41",NA,49.92,48.95,NA,3.91042172406117,3.89079936897652,NA
"7842","Tofey","Leon","M","AUB","2014 SEC","19","100","Y","Fly","15","16",48.47,47.32,47.89,3.88094504985728,3.85693303911019,3.86890671435452
"7852","Brittany","Gilbert","F","BAMA","2014 SEC","23","200","Y","Fly","28",NA,126.45,121.14,NA,4.83984697311597,4.7969469015528,NA
"7862","Jessica","Kopcso","F","LSU","2014 SEC","18","100","Y","Fly","50",NA,56.52,56.72,NA,4.03459455781633,4.03812688222387,NA
"7872","Kayla","Moran","F","VU","2014 SEC","18","100","Y","Fly","26",NA,55.05,54.62,NA,4.00824186316869,4.00040011604556,NA
"7881","Summer","Stephens","F","FLOR","2014 SEC","23","200","Y","Fly","25",NA,119.76,120.72,NA,4.78548974011137,4.79347381445959,NA
"7891","Susanna","White","F","ARK","2014 SEC","18","100","Y","Fly","14","9",54.25,53.55,52.9,3.99360299242057,3.98061579689376,3.96840333886425
"7902","Courtney","Peters","F","UGA","2014 SEC","23","200","Y","Fly","7","8",118.97,117.23,117.35,4.77887136048843,4.76413781708374,4.76516092229703
"7914","Kaitlin","Schroeder","F","BAMA","2014 SEC","23","200","Y","Fly","39",NA,126.38,123.44,NA,4.83929324134531,4.81575520805491,NA
"7922","Devin","McCaffrey","M","LSU","2014 SEC","19","100","Y","Fly","44",NA,49.65,49.04,NA,3.90499839049118,3.89263629162796,NA
"7932","Kyle","Troskot","M","TA&M","2014 SEC","19","100","Y","Fly","34",NA,48.28,48.48,NA,3.87701739622933,3.88115134176106,NA
"7942","Jacob","Wallace","M","TA&M","2014 SEC","19","100","Y","Fly","36",NA,50.8,48.51,NA,3.92789635458444,3.88176996225713,NA
"7952","Madeline","Tegner","F","TENN","2014 SEC","23","200","Y","Fly","16","11",120.53,119.51,117.81,4.79189868460025,4.78340004987879,4.76907315725803
"7962","Abby","Myers","F","UKY","2014 SEC","18","100","Y","Fly","17","21",53.67,53.64,53.57,3.98285418618874,3.98229505841348,3.98098920989287
"7972","Mackenzie","Darragh","M","UMIZ","2014 SEC","24","200","Y","Fly","14","16",104.64,105.73,106.96,4.65052588770889,4.66088867474444,4.67245493279369
"7982","Douglas","Reynolds","M","UGA","2014 SEC","19","100","Y","Fly","2","2",47.12,45.86,45.9,3.85269753934333,3.82559327742976,3.8264651170665
"7992","Marcin","Cieslak","M","FLOR","2014 SEC","19","100","Y","Fly","1","1",46.28,45.59,45.69,3.83470990232548,3.81968839422535,3.82187945557518
"8002","Leah","Bird","F","BAMA","2014 SEC","18","100","Y","Fly","37",NA,56.06,55.42,NA,4.02642254573664,4.01494053943483,NA
"8014","Eric","Lethander","M","SCAR","2014 SEC","19","100","Y","Fly","33",NA,49.48,48.47,NA,3.90156854752429,3.88094504985728,NA
"8022","Aubrey","Peacock","F","AUB","2014 SEC","18","100","Y","Fly","15","10",55.62,53.58,53.04,4.01854284880582,3.98117586411646,3.97104634587761
"8032","Taylor","Dale","M","UGA","2014 SEC","19","100","Y","Fly","17","17",48.61,47.48,46.84,3.88382927105736,3.86030856974147,3.84673753872952
"8042","Eric","Lethander","M","SCAR","2014 SEC","24","200","Y","Fly","27",NA,112.08,107.9,NA,4.71921290202875,4.68120487226409,NA
"8052","Alyssa","Yambor-Maul","F","FLOR","2014 SEC","23","200","Y","Fly","14","14",119.96,119.39,119.19,4.78715835388081,4.7823954453573,4.78071885849462
"8062","Hector","Tricas","M","UKY","2014 SEC","24","200","Y","Fly","35",NA,111.35,110.83,NA,4.71267839370338,4.70799749578756,NA
"8072","Rachel","Koch","F","VU","2014 SEC","18","100","Y","Fly","41",NA,56.57,55.73,NA,4.03547880935506,4.02051860158145,NA
"8082","Brett","Walsh","M","BAMA","2014 SEC","19","100","Y","Fly","13","13",49.06,47.21,47.31,3.89304403883034,3.8546057345582,3.85672168964306
"8092","Taylor","Roy","F","FLOR","2014 SEC","23","200","Y","Fly","30",NA,125.86,121.25,NA,4.83517017809879,4.79785452981759,NA
"8103","Rachel","Oberg","F","VU","2014 SEC","18","100","Y","Fly","42",NA,56.4,56.05,NA,4.03246915850401,4.02624414951817,NA
"8114","Antoine","Marc","M","TA&M","2014 SEC","24","200","Y","Fly","29",NA,111.46,108.45,NA,4.71366578214139,4.68628923727288,NA
"8122","Christopher","Sadsad","M","TENN","2014 SEC","19","100","Y","Fly","32",NA,49.51,48.46,NA,3.90217466937333,3.88073871538838,NA
"8132","Sarah","Peterson","F","AUB","2014 SEC","23","200","Y","Fly","13","13",119.72,119.32,118.77,4.7851556829845,4.78180895964655,4.77718884978615
"8142","Valerie","Inghels","F","AUB","2014 SEC","18","100","Y","Fly","19","23",58.27,53.8,54.19,4.06508738115498,3.98527346716774,3.99249638957802
"8152","Anna","Patterson","F","UMIZ","2014 SEC","18","100","Y","Fly","9","13",53.29,53.23,53.55,3.97574869630869,3.97462214718467,3.98061579689376
"8162","Caroline","Korst","F","BAMA","2014 SEC","18","100","Y","Fly","30",NA,58.68,54.96,NA,4.07209895327478,4.00660564791409,NA
"8172","Arthur","Mendes","M","AUB","2014 SEC","24","200","Y","Fly","6","5",106.02,103.95,103.01,4.66362775555966,4.64391001430402,4.6348260708956
"8182","Carrie","Bencic","F","VU","2014 SEC","23","200","Y","Fly","41","16",125.03,124.25,120.38,4.82855370850691,4.82229566497674,4.79065340611962
"8192","Pace","Clark","M","UGA","2014 SEC","24","200","Y","Fly","10","9",105.75,105.28,103.58,4.66107781792639,4.65662346757701,4.64034426099575
"8202","Miles","Garner","M","TENN","2014 SEC","19","100","Y","Fly","48",NA,51.1,50.85,NA,3.93378449720966,3.92888012249457,NA
"8214","Chantal","VanLandeghem","F","UGA","2014 SEC","18","100","Y","Fly","29",NA,55.34,54.84,NA,4.01349597435878,4.00441985469411,NA
"8222","Patricia","Forrester","F","TENN","2014 SEC","23","200","Y","Fly","24","24",120.71,120.66,121.64,4.79339097471304,4.79297667301262,4.80106586280916
"8232","Alexandria","Merritt","F","AUB","2014 SEC","23","200","Y","Fly","8","7",117.34,117.39,116.26,4.76507570349771,4.76550172489043,4.7558290622732
"8242","Taylor","Katz","F","FLOR","2014 SEC","23","200","Y","Fly","5","5",118.87,116.31,115.69,4.77803045899253,4.75625904035095,4.7509142000408
"8252","Emily","Neubert","F","TA&M","2014 SEC","18","100","Y","Fly","24","20",54.41,53.92,53.28,3.99654796049783,3.98750146660405,3.97556102623213
"8262","Aubrey","Golbek","F","ARK","2014 SEC","18","100","Y","Fly","38",NA,55.2,55.53,NA,4.01096295328305,4.01692341525352,NA
"8272","Lauren","Harrington","F","UGA","2014 SEC","23","200","Y","Fly","6","6",118.82,117.02,116.14,4.77760974292759,4.76234486036009,4.7547963599439
"8282","Hunter","Hinson","M","BAMA","2014 SEC","19","100","Y","Fly","46",NA,51.42,49.31,NA,3.94002720183774,3.89812690023603,NA
"8292","Samuel","Rairden","M","TENN","2014 SEC","19","100","Y","Fly","5","3",48.05,46.54,45.92,3.8722421354163,3.84031215787415,3.82690075201131
"8302","Hunter","Hinson","M","BAMA","2014 SEC","24","200","Y","Fly","21","19",110.53,107.09,105.58,4.70528697732286,4.67366960241278,4.65946895939547
"8314","John","Warner","M","SCAR","2014 SEC","19","100","Y","Fly","31",NA,51.15,48.39,NA,3.93476249239764,3.87929318080523,NA
"8322","Andrew","Aviotti","M","UKY","2014 SEC","24","200","Y","Fly","25",NA,111.25,107.31,NA,4.71177992104635,4.67572184193904,NA
"8332","Rebecca","Young","F","VU","2014 SEC","18","100","Y","Fly","54",NA,60.61,58.13,NA,4.10445989596319,4.06268188171326,NA
"8342","Michelle","Cefal","F","TENN","2014 SEC","18","100","Y","Fly","25",NA,53.95,54.28,NA,3.98805769170414,3.99415583496667,NA
"8352","Kellie","Barbiea","F","UMIZ","2014 SEC","18","100","Y","Fly","45",NA,56.08,56.24,NA,4.02677924272633,4.02962824750241,NA
